date,zone_id,name,impressions,clicks,revenue
2024-10-11 11:00:00-04:00,1097741,Pornhub PC - Underplayer,2560376,3559,65.504424000000000
2024-10-22 11:00:00-04:00,1845481,Pornhub PC - Preroll,1242910,49239,1178.434958999955926
2024-11-15 07:00:00-05:00,2402771,Pornhub Mobile - Search Native,10489266,53367,893.676109999967267
2024-11-15 08:00:00-05:00,2184351,Pornhub PC - Top Right Square,2491466,2131,241.749250999976419
2024-09-16 10:00:00-04:00,2250821,Pornhub PC - Preroll 3rd,2,0,0.001810000000000
2024-10-27 03:00:00-04:00,2190771,Pornhub PC - NTVB,4039319,1336,159.620867999987929
2024-11-01 02:00:00-04:00,1097741,Pornhub PC - Underplayer,1629989,2859,43.707449000000000
2024-11-19 16:00:00-05:00,2184351,Pornhub PC - Top Right Square,2783568,2050,286.902827999981004
2024-09-10 08:00:00-04:00,2190771,Pornhub PC - NTVB,4360507,1436,205.431050999947191
2024-10-04 13:00:00-04:00,5,Pornhub PC - Footer,6295772,912,76.934592999999991
2024-10-10 23:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,133232,8945,62.374443999997866
2024-10-29 23:00:00-04:00,30781,Pornhub PC - Inplayer,912889,3401,204.445735999955387
2024-11-26 17:00:00-05:00,985,Pornhub Mobile - Footer,55040883,13475,987.539421999916297
2024-11-23 05:00:00-05:00,2289171,Pornhub Mobile - Middle Banner,14562462,9198,589.321618999815202
2024-10-11 15:00:00-04:00,1845501,Pornhub Mobile - Preroll,6896104,393867,5265.324135999734262
2024-10-05 14:00:00-04:00,4038,Pornhub Mobile - Underplayer,16002381,6956,464.671432999784675
2024-09-20 13:00:00-04:00,29051,Pornhub Mobile - Interstitial,2864299,11167,281.156932999987108
2024-09-01 02:00:00-04:00,5,Pornhub PC - Footer,5348448,957,83.600679999999966
2024-11-20 05:00:00-05:00,2250831,Pornhub Mobile - Preroll 3rd,0,0,0E-15
2024-09-24 07:00:00-04:00,1970821,Pornhub PC - Popunder,71666,57033,143.775226999999565
2024-10-22 00:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,15810734,8885,760.660414999823250
2024-11-10 13:00:00-05:00,4038,Pornhub Mobile - Underplayer,16968790,8098,427.235969999653508
2024-10-28 13:00:00-04:00,1650251,Pornhub Mobile - Popunder,3025976,2691028,9181.133163999948126
2024-11-03 16:00:00-05:00,1650251,Pornhub Mobile - Popunder,3783350,3175484,10541.145817999918174
2024-11-11 18:00:00-05:00,2184351,Pornhub PC - Top Right Square,2397349,2193,262.976416999971825
2024-10-05 09:00:00-04:00,985,Pornhub Mobile - Footer,46366677,13231,910.119683999962403
2024-09-27 19:00:00-04:00,2184351,Pornhub PC - Top Right Square,2158210,2456,243.436153999981841
2024-11-14 00:00:00-05:00,1650251,Pornhub Mobile - Popunder,2642920,2307172,9203.961817999966550
2024-10-26 00:00:00-04:00,2412751,Pornhub Mobile - Watch Native,20473483,76877,1014.009563999891725
2024-11-06 14:00:00-05:00,985,Pornhub Mobile - Footer,45942357,12098,812.377437999938221
2024-11-25 13:00:00-05:00,2412751,Pornhub Mobile - Watch Native,21358961,91335,979.074367999877613
2024-09-16 15:00:00-04:00,985,Pornhub Mobile - Footer,47924775,9422,869.274787999928118
2024-09-09 08:00:00-04:00,1845481,Pornhub PC - Preroll,1158566,45433,1008.675624999971228
2024-09-27 22:00:00-04:00,1650251,Pornhub Mobile - Popunder,2173922,1973076,7164.437145999915730
2024-09-22 01:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,189763,10866,77.784595999970517
2024-09-18 12:00:00-04:00,30781,Pornhub PC - Inplayer,1252868,3772,179.211829999970812
2024-09-23 05:00:00-04:00,4038,Pornhub Mobile - Underplayer,11639920,5709,378.286063999886553
2024-09-14 05:00:00-04:00,1650251,Pornhub Mobile - Popunder,2266434,2052766,6237.825235999936018
2024-11-07 23:00:00-05:00,1097741,Pornhub PC - Underplayer,1670718,2693,50.936862000000000
2024-10-25 00:00:00-04:00,29051,Pornhub Mobile - Interstitial,1904630,37990,293.612521999985483
2024-11-03 02:00:00-05:00,985,Pornhub Mobile - Footer,38475238,12110,748.522065999805725
2024-09-16 09:00:00-04:00,1097741,Pornhub PC - Underplayer,2638340,3591,68.514592000000000
2024-09-04 21:00:00-04:00,1845481,Pornhub PC - Preroll,784171,35442,923.819673999982015
2024-11-08 15:00:00-05:00,985,Pornhub Mobile - Footer,46802070,13684,883.120059999981706
2024-10-16 09:00:00-04:00,2190761,Pornhub PC - NTVA,5201142,2174,242.354987999908257
2024-10-07 10:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,36107,30315,147.914791999999364
2024-09-19 04:00:00-04:00,29051,Pornhub Mobile - Interstitial,2053822,11651,233.269263999981668
2024-10-29 06:00:00-04:00,1970821,Pornhub PC - Popunder,64963,48133,108.068404999999531
2024-11-08 09:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,135211,4331,26.090849999998457
2024-10-04 05:00:00-04:00,2190761,Pornhub PC - NTVA,3728263,1441,161.059004999982924
2024-11-16 17:00:00-05:00,1869261,Pornhub Mobile Gay - Popunder,36811,27878,171.945905999999190
2024-09-18 11:00:00-04:00,985,Pornhub Mobile - Footer,46803292,8834,914.743939999952194
2024-10-20 22:00:00-04:00,30781,Pornhub PC - Inplayer,895345,3947,201.322542999969829
2024-10-07 09:00:00-04:00,4038,Pornhub Mobile - Underplayer,17652318,7461,481.777784999966996
2024-10-25 18:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,19926967,11537,834.188747999920985
2024-10-01 04:00:00-04:00,2184351,Pornhub PC - Top Right Square,1843494,1944,203.451059999990051
2024-11-23 12:00:00-05:00,4038,Pornhub Mobile - Underplayer,16941403,6577,407.997181999706994
2024-09-15 13:00:00-04:00,981,Pornhub Mobile - Header,40725947,34179,2244.647497999789547
2024-10-26 16:00:00-04:00,1970821,Pornhub PC - Popunder,78662,60109,98.431878999999671
2024-10-07 05:00:00-04:00,1097741,Pornhub PC - Underplayer,1915012,2573,46.428869000000000
2024-09-24 03:00:00-04:00,2412751,Pornhub Mobile - Watch Native,15961789,62371,697.495430999991923
2024-11-25 04:00:00-05:00,2402771,Pornhub Mobile - Search Native,8560709,39991,690.036899999965667
2024-11-30 11:00:00-05:00,1097741,Pornhub PC - Underplayer,2374638,3483,61.363732000000000
2024-11-25 19:00:00-05:00,5,Pornhub PC - Footer,4983474,951,68.636312999999877
2024-09-12 09:00:00-04:00,5,Pornhub PC - Footer,6644168,1004,104.257802999998884
2024-10-14 07:00:00-04:00,29051,Pornhub Mobile - Interstitial,2477792,30570,298.490737999985419
2024-09-05 11:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,34117,28536,127.241536999999316
2024-10-28 12:00:00-04:00,1845481,Pornhub PC - Preroll,1239879,48192,1157.659767999964236
2024-11-14 15:00:00-05:00,2412751,Pornhub Mobile - Watch Native,23265400,103661,967.716445999895675
2024-11-18 14:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,139231,6170,43.589329999998293
2024-09-14 12:00:00-04:00,1970821,Pornhub PC - Popunder,78683,58432,81.447534999999549
2024-10-15 16:00:00-04:00,1970821,Pornhub PC - Popunder,92476,70112,111.363730999999440
2024-10-07 23:00:00-04:00,1845481,Pornhub PC - Preroll,838668,37544,1201.682544999961155
2024-10-30 16:00:00-04:00,2190771,Pornhub PC - NTVB,5090497,1625,226.687598999932071
2024-11-23 12:00:00-05:00,981,Pornhub Mobile - Header,41856009,42581,2388.883468998736718
2024-11-28 16:00:00-05:00,985,Pornhub Mobile - Footer,50711763,11145,926.670174999936951
2024-09-27 09:00:00-04:00,2402771,Pornhub Mobile - Search Native,12298213,65119,918.101943999890626
2024-09-06 01:00:00-04:00,29051,Pornhub Mobile - Interstitial,2653660,18182,298.180302999985823
2024-09-10 22:00:00-04:00,1845481,Pornhub PC - Preroll,756089,33572,938.557361999976601
2024-11-20 13:00:00-05:00,29051,Pornhub Mobile - Interstitial,2031024,18005,254.476610999988916
2024-09-17 00:00:00-04:00,29051,Pornhub Mobile - Interstitial,2660960,19372,292.138502999986874
2024-11-23 09:00:00-05:00,2190771,Pornhub PC - NTVB,5007510,1534,205.373399999974175
2024-11-05 17:00:00-05:00,5,Pornhub PC - Footer,7012884,1100,89.468162000000000
2024-10-09 18:00:00-04:00,2402771,Pornhub Mobile - Search Native,13041108,61652,1188.279831999879933
2024-10-12 09:00:00-04:00,2412751,Pornhub Mobile - Watch Native,21856175,90293,921.970777999846783
2024-09-29 02:00:00-04:00,1097741,Pornhub PC - Underplayer,1947201,3061,54.551060000000000
2024-10-31 14:00:00-04:00,30781,Pornhub PC - Inplayer,1105973,3483,176.028185999955427
2024-11-16 08:00:00-05:00,985,Pornhub Mobile - Footer,46114386,13420,847.861267999964113
2024-09-06 01:00:00-04:00,1845481,Pornhub PC - Preroll,854272,35353,824.896233999983829
2024-09-07 14:00:00-04:00,985,Pornhub Mobile - Footer,42212884,9298,897.112787999982127
2024-11-14 05:00:00-05:00,2190761,Pornhub PC - NTVA,3764534,1059,131.937865999970109
2024-10-08 03:00:00-04:00,1650251,Pornhub Mobile - Popunder,2059184,1879534,6239.039939999961994
2024-09-14 11:00:00-04:00,2184351,Pornhub PC - Top Right Square,2582788,2658,297.464987999948642
2024-10-07 05:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,187126,13625,98.033021999996172
2024-09-25 01:00:00-04:00,1097741,Pornhub PC - Underplayer,1762112,2586,51.581549000000000
2024-10-16 10:00:00-04:00,2190771,Pornhub PC - NTVB,5438417,2113,248.807430999977305
2024-10-09 11:00:00-04:00,981,Pornhub Mobile - Header,43094502,36808,2634.549567999814968
2024-10-12 16:00:00-04:00,2190761,Pornhub PC - NTVA,5069915,1971,232.535295999936479
2024-09-24 12:00:00-04:00,2184351,Pornhub PC - Top Right Square,2680431,2708,279.882056999970100
2024-11-05 02:00:00-05:00,4038,Pornhub Mobile - Underplayer,12889135,5154,371.441884999800339
2024-09-06 03:00:00-04:00,5,Pornhub PC - Footer,4813604,770,69.571214999999996
2024-11-23 04:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,107010,6420,44.917786999997963
2024-10-03 04:00:00-04:00,1097741,Pornhub PC - Underplayer,1777803,2357,43.993300000000000
2024-09-01 18:00:00-04:00,30781,Pornhub PC - Inplayer,1212123,3722,184.153929999951615
2024-10-01 22:00:00-04:00,1845501,Pornhub Mobile - Preroll,5932449,309936,5893.100794999891159
2024-10-07 00:00:00-04:00,985,Pornhub Mobile - Footer,41575649,12309,1056.096217999855988
2024-11-23 21:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,73272,4441,29.167414999998584
2024-11-22 20:00:00-05:00,1869261,Pornhub Mobile Gay - Popunder,30076,23196,181.348062999999226
2024-10-16 18:00:00-04:00,2190761,Pornhub PC - NTVA,5143219,1653,239.593815999927125
2024-09-12 01:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,15193000,8222,746.504462999800460
2024-09-30 02:00:00-04:00,2184351,Pornhub PC - Top Right Square,1971177,2212,215.867261999988452
2024-11-13 13:00:00-05:00,981,Pornhub Mobile - Header,41018313,40155,2173.952038999719249
2024-09-04 12:00:00-04:00,30781,Pornhub PC - Inplayer,1188971,3603,189.143610999974084
2024-09-11 10:00:00-04:00,5,Pornhub PC - Footer,7003296,1129,109.819276999999997
2024-09-30 23:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,33096,27625,135.462984999998669
2024-10-01 03:00:00-04:00,985,Pornhub Mobile - Footer,33854103,10153,730.856201999859623
2024-11-22 04:00:00-05:00,1650251,Pornhub Mobile - Popunder,2060828,1746844,6166.024801999972528
2024-09-23 14:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,217455,13157,97.322229999999118
2024-09-15 06:00:00-04:00,5,Pornhub PC - Footer,5100955,825,61.666308000000000
2024-09-30 03:00:00-04:00,2402771,Pornhub Mobile - Search Native,9448173,45768,755.750949999865276
2024-09-22 18:00:00-04:00,1970821,Pornhub PC - Popunder,74519,54108,76.719848999999882
2024-11-14 06:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,124318,5360,40.923273999998562
2024-10-15 16:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,21595696,11502,964.642435999863298
2024-09-30 19:00:00-04:00,2412751,Pornhub Mobile - Watch Native,19731901,81610,863.549887999909229
2024-10-25 05:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,12780939,7467,559.022543999945425
2024-09-06 08:00:00-04:00,30781,Pornhub PC - Inplayer,1098924,3386,169.389572999977597
2024-11-18 13:00:00-05:00,1650251,Pornhub Mobile - Popunder,3080850,2599194,9127.642575999948840
2024-09-27 07:00:00-04:00,2412751,Pornhub Mobile - Watch Native,17565538,73171,809.836895999931741
2024-11-10 23:00:00-05:00,2412751,Pornhub Mobile - Watch Native,20153020,87742,1071.109995999879828
2024-09-24 15:00:00-04:00,1650251,Pornhub Mobile - Popunder,3173856,2837030,9077.881281999911026
2024-11-09 09:00:00-05:00,1845501,Pornhub Mobile - Preroll,7741995,392095,5461.009456999700224
2024-11-14 21:00:00-05:00,1650251,Pornhub Mobile - Popunder,2394044,2132176,8727.748421999975638
2024-09-20 06:00:00-04:00,1970821,Pornhub PC - Popunder,61587,46014,95.497303999999700
2024-09-13 02:00:00-04:00,2184351,Pornhub PC - Top Right Square,1858884,1755,210.384245999945599
2024-10-03 11:00:00-04:00,2190771,Pornhub PC - NTVB,5327529,1951,247.698598999951012
2024-11-02 16:00:00-04:00,30781,Pornhub PC - Inplayer,1126828,4150,191.990521999948968
2024-11-14 14:00:00-05:00,1970821,Pornhub PC - Popunder,78674,61629,95.395462999999590
2024-09-11 20:00:00-04:00,1650251,Pornhub Mobile - Popunder,2420480,2144628,7554.451871999921444
2024-10-13 17:00:00-04:00,1845501,Pornhub Mobile - Preroll,8757650,508641,6486.116382999737475
2024-10-28 20:00:00-04:00,2184351,Pornhub PC - Top Right Square,1937691,2171,224.024201999975792
2024-11-29 09:00:00-05:00,29051,Pornhub Mobile - Interstitial,1853205,10875,227.814684999991895
2024-10-29 22:00:00-04:00,981,Pornhub Mobile - Header,35811006,35513,2483.324366999879040
2024-09-19 14:00:00-04:00,981,Pornhub Mobile - Header,39445355,32785,2378.410577999803679
2024-10-17 20:00:00-04:00,985,Pornhub Mobile - Footer,37453941,10340,822.664229999848311
2024-11-25 02:00:00-05:00,985,Pornhub Mobile - Footer,36730961,8329,798.180240999779913
2024-10-06 12:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,35982,30517,151.515431999999227
2024-10-06 03:00:00-04:00,30781,Pornhub PC - Inplayer,1005842,3011,153.237282999972604
2024-11-27 01:00:00-05:00,1097741,Pornhub PC - Underplayer,1665512,2569,48.257886000000000
2024-09-28 17:00:00-04:00,1845501,Pornhub Mobile - Preroll,7959072,431560,5750.264330999722645
2024-09-05 14:00:00-04:00,2190761,Pornhub PC - NTVA,4313732,1435,226.594802999979456
2024-09-10 12:00:00-04:00,981,Pornhub Mobile - Header,40572055,31908,2570.289940999433220
2024-11-05 01:00:00-05:00,985,Pornhub Mobile - Footer,38349077,11367,820.423965999840183
2024-09-08 23:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,15395101,8421,811.968116999902181
2024-10-10 15:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,34869,28300,147.204206999999379
2024-11-13 01:00:00-05:00,1970821,Pornhub PC - Popunder,56298,44593,95.241923999999548
2024-09-01 11:00:00-04:00,1845481,Pornhub PC - Preroll,1189168,47846,1018.283585999975437
2024-11-15 08:00:00-05:00,2190771,Pornhub PC - NTVB,4765718,1606,183.384717999984849
2024-11-07 13:00:00-05:00,1845501,Pornhub Mobile - Preroll,7083579,364135,5156.863843999813562
2024-11-10 04:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,134161,4446,34.753200999998956
2024-09-30 13:00:00-04:00,29051,Pornhub Mobile - Interstitial,2978209,10372,263.379875999982781
2024-11-07 05:00:00-05:00,1970821,Pornhub PC - Popunder,61128,45380,101.404620999999592
2024-10-09 14:00:00-04:00,1845481,Pornhub PC - Preroll,1093753,47007,1144.292821999953528
2024-11-01 05:00:00-04:00,1650251,Pornhub Mobile - Popunder,2133474,1833878,6131.924843999945298
2024-10-16 16:00:00-04:00,2184351,Pornhub PC - Top Right Square,2841743,2627,325.973056999986323
2024-10-16 23:00:00-04:00,4038,Pornhub Mobile - Underplayer,15038460,7124,584.474573999827494
2024-11-17 08:00:00-05:00,4038,Pornhub Mobile - Underplayer,17107352,7403,447.025830999791590
2024-10-13 15:00:00-04:00,981,Pornhub Mobile - Header,44819415,41578,2402.230161999626191
2024-09-25 02:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,28191,22992,114.757056999999445
2024-10-04 10:00:00-04:00,2190771,Pornhub PC - NTVB,5372536,1859,250.383282999954668
2024-10-04 06:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,13376020,7208,599.690287999900973
2024-10-29 06:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,25769,20683,109.840232999999072
2024-10-16 02:00:00-04:00,30781,Pornhub PC - Inplayer,895315,2939,141.942048999978247
2024-10-22 16:00:00-04:00,2184351,Pornhub PC - Top Right Square,2781948,2706,317.532991999980837
2024-10-31 03:00:00-04:00,4038,Pornhub Mobile - Underplayer,13094492,5398,337.898709999771952
2024-09-19 21:00:00-04:00,2190761,Pornhub PC - NTVA,3485802,1401,192.169958999965992
2024-11-17 14:00:00-05:00,2402771,Pornhub Mobile - Search Native,13012760,66119,1098.218163999948130
2024-09-11 14:00:00-04:00,2412751,Pornhub Mobile - Watch Native,19875818,74110,850.062438999476807
2024-11-16 09:00:00-05:00,1970821,Pornhub PC - Popunder,89812,75618,184.957401999999563
2024-11-21 16:00:00-05:00,1650251,Pornhub Mobile - Popunder,3800438,3102190,10758.676939999956642
2024-10-21 00:00:00-04:00,1650251,Pornhub Mobile - Popunder,2660088,2394872,8856.578629999963760
2024-10-26 02:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,30455,25392,143.193099999999101
2024-10-02 09:00:00-04:00,29051,Pornhub Mobile - Interstitial,3039195,13635,313.344263999977996
2024-09-19 15:00:00-04:00,2412751,Pornhub Mobile - Watch Native,21833410,91303,924.267770999997371
2024-10-15 23:00:00-04:00,2190771,Pornhub PC - NTVB,3689431,1303,217.829353999992271
2024-09-08 13:00:00-04:00,2412751,Pornhub Mobile - Watch Native,20625051,77920,879.492038999532873
2024-09-27 14:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,16977656,9412,763.524462999906623
2024-09-14 03:00:00-04:00,1845481,Pornhub PC - Preroll,933534,37505,841.291462999972813
2024-09-07 05:00:00-04:00,2250831,Pornhub Mobile - Preroll 3rd,0,0,0E-15
2024-09-17 17:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,182440,11132,72.850632999991970
2024-10-18 08:00:00-04:00,1970821,Pornhub PC - Popunder,84534,64043,138.997412999999178
2024-11-25 19:00:00-05:00,1845481,Pornhub PC - Preroll,895414,36858,944.195737999982942
2024-09-26 21:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,97526,5606,44.883733999998463
2024-11-27 01:00:00-05:00,2184351,Pornhub PC - Top Right Square,1788382,1516,202.054957999989502
2024-09-18 19:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,113588,6825,45.356193999997937
2024-10-04 15:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,31937,27440,141.903252999999473
2024-10-14 04:00:00-04:00,4038,Pornhub Mobile - Underplayer,12424478,6355,394.218384999886922
2024-10-15 01:00:00-04:00,30781,Pornhub PC - Inplayer,956933,3237,157.149998999972956
2024-09-24 10:00:00-04:00,5,Pornhub PC - Footer,7177676,957,86.732219999999999
2024-10-22 09:00:00-04:00,30781,Pornhub PC - Inplayer,1175106,3776,180.211428999966593
2024-09-06 07:00:00-04:00,2190761,Pornhub PC - NTVA,3790727,1402,168.998593999966245
2024-10-02 02:00:00-04:00,5,Pornhub PC - Footer,4800988,860,59.832146999999981
2024-11-01 16:00:00-04:00,2412751,Pornhub Mobile - Watch Native,22317061,95446,1024.855133999856033
2024-10-26 11:00:00-04:00,981,Pornhub Mobile - Header,43474584,38882,2533.475973999681499
2024-10-07 11:00:00-04:00,1845501,Pornhub Mobile - Preroll,7693765,370953,5636.527738999739998
2024-10-18 23:00:00-04:00,2184351,Pornhub PC - Top Right Square,1849235,2324,237.965994999983619
2024-11-20 08:00:00-05:00,981,Pornhub Mobile - Header,40430608,40494,2202.342406999723550
2024-09-23 20:00:00-04:00,2402771,Pornhub Mobile - Search Native,9664806,49849,763.766329999821304
2024-09-28 19:00:00-04:00,29051,Pornhub Mobile - Interstitial,2982125,16010,305.766849999981749
2024-11-19 16:00:00-05:00,1970821,Pornhub PC - Popunder,90723,73003,114.379227999999646
2024-10-13 09:00:00-04:00,4038,Pornhub Mobile - Underplayer,17863893,7575,500.760219999818660
2024-11-03 12:00:00-05:00,2184351,Pornhub PC - Top Right Square,2510573,2468,283.753651999980623
2024-09-21 21:00:00-04:00,2402771,Pornhub Mobile - Search Native,9771406,51783,743.589994999852337
2024-09-18 15:00:00-04:00,4038,Pornhub Mobile - Underplayer,16944064,6948,447.847512999785660
2024-10-07 02:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,15363950,7489,662.316473999926904
2024-11-02 11:00:00-04:00,2184351,Pornhub PC - Top Right Square,2626492,2728,292.838279999976864
2024-10-04 00:00:00-04:00,5,Pornhub PC - Footer,4650692,985,70.131197999999936
2024-11-24 08:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,132401,7661,51.002721999997531
2024-09-26 02:00:00-04:00,985,Pornhub Mobile - Footer,37613506,9452,777.613020999860688
2024-09-02 05:00:00-04:00,2190771,Pornhub PC - NTVB,3797586,1143,167.681284999954554
2024-11-25 16:00:00-05:00,30781,Pornhub PC - Inplayer,1287850,3781,181.163242999941104
2024-11-06 05:00:00-05:00,2402771,Pornhub Mobile - Search Native,8624135,43207,615.431763999957019
2024-09-27 02:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,28111,23042,118.763833999999403
2024-11-18 10:00:00-05:00,1650251,Pornhub Mobile - Popunder,3325272,2798878,8919.107909999923374
2024-09-02 09:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,18392936,9728,873.032133999743870
2024-09-16 01:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,190060,11003,82.657654999967752
2024-11-06 06:00:00-05:00,2184351,Pornhub PC - Top Right Square,1989056,1837,197.978872999984030
2024-10-21 07:00:00-04:00,985,Pornhub Mobile - Footer,38306836,13348,743.498481999985561
2024-11-10 16:00:00-05:00,2190761,Pornhub PC - NTVA,5611030,1460,223.674107999977605
2024-11-25 15:00:00-05:00,981,Pornhub Mobile - Header,45428151,50043,2504.796919998864919
2024-09-20 01:00:00-04:00,4038,Pornhub Mobile - Underplayer,15580323,7141,489.294014999898231
2024-11-26 20:00:00-05:00,2289171,Pornhub Mobile - Middle Banner,14541798,9613,639.196604999931907
2024-09-02 03:00:00-04:00,29051,Pornhub Mobile - Interstitial,2473355,14824,287.249886999998029
2024-11-01 00:00:00-04:00,2402771,Pornhub Mobile - Search Native,10315948,50961,871.272458999881808
2024-09-09 22:00:00-04:00,2402771,Pornhub Mobile - Search Native,9618645,45230,926.535490999818636
2024-11-16 03:00:00-05:00,2184351,Pornhub PC - Top Right Square,1997015,1676,203.227161999982836
2024-11-02 05:00:00-04:00,2190761,Pornhub PC - NTVA,3810107,1290,158.517872999960353
2024-10-28 15:00:00-04:00,5,Pornhub PC - Footer,6478541,851,80.721771999999981
2024-10-03 12:00:00-04:00,30781,Pornhub PC - Inplayer,1194888,3710,171.656111999970462
2024-10-21 07:00:00-04:00,4038,Pornhub Mobile - Underplayer,13891238,6525,447.762734999868416
2024-11-13 20:00:00-05:00,2412751,Pornhub Mobile - Watch Native,18208345,77584,888.209219999890199
2024-11-29 07:00:00-05:00,30781,Pornhub PC - Inplayer,952705,2838,122.000026999977085
2024-11-09 03:00:00-05:00,4038,Pornhub Mobile - Underplayer,14001640,7123,414.018966999829430
2024-11-09 03:00:00-05:00,30781,Pornhub PC - Inplayer,934733,3196,144.072695999973224
2024-09-05 09:00:00-04:00,4038,Pornhub Mobile - Underplayer,16946785,7785,499.555149999833921
2024-10-22 08:00:00-04:00,981,Pornhub Mobile - Header,38354828,33828,2222.261596999802213
2024-10-07 23:00:00-04:00,5,Pornhub PC - Footer,4553392,774,79.129583999999968
2024-11-02 12:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,18756545,11389,795.238633999832579
2024-10-28 18:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,21525193,12205,913.889527999899011
2024-10-20 14:00:00-04:00,1097741,Pornhub PC - Underplayer,2181778,3237,59.008861000000000
2024-09-20 01:00:00-04:00,2190771,Pornhub PC - NTVB,3856470,1195,178.158076999937112
2024-11-27 21:00:00-05:00,2184351,Pornhub PC - Top Right Square,1570261,1504,180.048787999990435
2024-11-09 04:00:00-05:00,981,Pornhub Mobile - Header,33140059,31642,1876.228806999863431
2024-09-09 10:00:00-04:00,30781,Pornhub PC - Inplayer,1326994,3927,207.606472999972681
2024-09-13 21:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,27476,23443,122.342791999999202
2024-11-07 15:00:00-05:00,2402771,Pornhub Mobile - Search Native,13136249,65984,966.394621999900010
2024-10-02 19:00:00-04:00,2184351,Pornhub PC - Top Right Square,2013111,2242,238.981657999980376
2024-10-31 01:00:00-04:00,985,Pornhub Mobile - Footer,40871769,13441,889.622312999821246
2024-11-24 17:00:00-05:00,4038,Pornhub Mobile - Underplayer,19836546,7657,386.724200999762093
2024-09-10 19:00:00-04:00,2402771,Pornhub Mobile - Search Native,10951694,50806,946.100229999857781
2024-09-12 05:00:00-04:00,29051,Pornhub Mobile - Interstitial,2026230,12218,233.260533999980094
2024-09-14 15:00:00-04:00,4038,Pornhub Mobile - Underplayer,16226848,7535,468.116521999782645
2024-11-22 22:00:00-05:00,4038,Pornhub Mobile - Underplayer,14606148,6175,441.745617999653250
2024-10-12 20:00:00-04:00,1845501,Pornhub Mobile - Preroll,6271702,376342,5466.870384999794634
2024-10-15 11:00:00-04:00,2190771,Pornhub PC - NTVB,5498575,2121,259.662144999978409
2024-09-17 13:00:00-04:00,1650251,Pornhub Mobile - Popunder,2875846,2601884,8216.079031999876470
2024-09-06 14:00:00-04:00,2190771,Pornhub PC - NTVB,4237545,1366,235.904881999957173
2024-10-23 09:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,155787,10819,69.903029999990047
2024-10-19 14:00:00-04:00,1970821,Pornhub PC - Popunder,72413,53730,71.380286999999787
2024-10-25 19:00:00-04:00,1970821,Pornhub PC - Popunder,68132,49945,91.407033999999813
2024-09-21 23:00:00-04:00,1650251,Pornhub Mobile - Popunder,2172544,1936978,7257.093209999896234
2024-11-17 10:00:00-05:00,981,Pornhub Mobile - Header,46161324,44563,2615.669914999689739
2024-10-03 17:00:00-04:00,981,Pornhub Mobile - Header,49066058,45206,2954.160292999659903
2024-10-31 13:00:00-04:00,1845501,Pornhub Mobile - Preroll,7141544,392887,5011.137823999577750
2024-10-28 19:00:00-04:00,1650251,Pornhub Mobile - Popunder,3323588,2935522,10181.958673999940630
2024-11-30 14:00:00-05:00,1845481,Pornhub PC - Preroll,1019265,43850,1081.901956999918788
2024-10-03 01:00:00-04:00,1970821,Pornhub PC - Popunder,59736,46967,103.158813999995089
2024-09-06 23:00:00-04:00,985,Pornhub Mobile - Footer,38568514,10102,1044.191721999783794
